User,Client,"Client Type",Date,Duration,"Type Of Call","External Call Score"
"Donna Davies","Kelly Walsh",Nurse,"2020-04-16 06:25:32",135,Incoming,33
"Donna Davies","Rowena Smith",Carer,"2020-04-15 01:33:44",603,Outgoing,17
"Donna Davies","Stephanie Jones",Carer,"2020-04-25 12:17:13",126,Outgoing,8
"Donna Davies","Abbie Bailey",Carer,"2020-05-30 02:25:00",244,Incoming,47
"Donna Davies","Stephanie Jones",Carer,"2020-04-30 05:46:25",977,Incoming,44
"Donna Davies","Lilly Murphy",Carer,"2020-05-17 10:18:07",371,Outgoing,39
"Donna Davies","Donna Holmes",Nurse,"2020-05-21 09:37:03",400,Incoming,67
"Donna Davies","Vicky Ellis",Nurse,"2020-06-03 10:40:51",210,Outgoing,34
"Donna Davies","Charlie Stewart",Carer,"2020-06-14 11:02:56",453,Incoming,95
"Donna Davies","Martin Wilkinson",Nurse,"2020-06-07 04:21:34",128,Incoming,40
"Donna Davies","Scott Collins",Carer,"2020-05-02 06:22:22",802,Incoming,28
"Donna Davies","Caitlin Thompson",Nurse,"2020-06-12 03:41:31",1541,Incoming,73
"Donna Davies","Andrew Harrison",Carer,"2020-06-09 01:24:59",647,Outgoing,12
"Donna Davies","Stephanie Miller",Nurse,"2020-06-09 09:30:19",5034,Incoming,68
"Donna Davies","Emma Robinson",Carer,"2020-06-15 10:44:18",2723,Outgoing,29
"Donna Davies","Brandon Evans",Carer,"2020-06-14 06:35:22",6697,Incoming,76
"Donna Davies","Harry Graham",Carer,"2020-06-09 09:45:34",9299,Incoming,21
"Donna Davies","Dylan Owen",Nurse,"2020-06-09 10:15:19",5771,Incoming,97
"Donna Davies","Naomi Richardson",Carer,"2020-06-13 08:57:54",898,Outgoing,92
"Donna Davies","Ryan Chapman",Nurse,"2020-06-15 08:24:51",1486,Outgoing,77
"Donna Davies","Ken Bennett",Carer,"2020-06-13 01:24:24",5020,Outgoing,15
"Donna Davies","Lilly Murphy",Carer,"2020-06-10 09:00:52",8035,Incoming,60
"Donna Davies","Ian Ward",Nurse,"2020-06-11 03:30:32",5219,Incoming,17
"Donna Davies","Frank Roberts",Carer,"2020-06-15 08:53:49",7271,Incoming,54
"Donna Davies","Holly Murray",Carer,"2020-06-13 09:23:05",8958,Outgoing,17
"Donna Davies","Callum Johnson",Nurse,"2020-06-15 08:52:18",2791,Incoming,16
"Donna Davies","Isabella Mitchell",Carer,"2020-06-11 04:42:51",1360,Incoming,6
"Donna Davies","Phoebe Saunders",Carer,"2020-06-09 09:31:26",792,Incoming,25
"Donna Davies","Megan Knight",Nurse,"2020-06-14 07:32:30",2627,Incoming,40
"Donna Davies","Rachel Roberts",Carer,"2020-06-08 06:05:22",8965,Outgoing,47
"Donna Davies","Lola Ellis",Nurse,"2020-06-11 02:22:13",9031,Incoming,88
"Donna Davies","Scott Collins",Carer,"2020-06-12 11:23:46",654,Outgoing,28
"Donna Davies","Megan Knight",Nurse,"2020-06-14 05:27:00",6001,Outgoing,8
"Donna Davies","Lexi Cox",Nurse,"2020-06-09 07:12:53",4549,Outgoing,42
"Donna Davies","Elliott Saunders",Carer,"2020-06-14 05:23:53",9556,Outgoing,85
"Donna Davies","Frank Roberts",Carer,"2020-06-11 09:31:06",4310,Outgoing,79
"Donna Davies","Jim Williams",Carer,"2020-06-08 05:55:52",8816,Incoming,68
"Donna Davies","Sarah Hall",Nurse,"2020-06-15 04:03:17",3205,Incoming,1
"Donna Davies","Chelsea Price",Carer,"2020-06-13 11:19:46",3994,Outgoing,26
"Donna Davies","Nathan Bennett",Carer,"2020-06-13 07:12:20",5428,Incoming,56
"Donna Davies","Jacob Matthews",Nurse,"2020-06-09 01:30:54",6458,Incoming,68
"Donna Davies","Mohammed Roberts",Nurse,"2020-06-15 03:10:35",1689,Incoming,0
"Donna Davies","Lilly Murphy",Carer,"2020-06-12 06:37:56",5029,Outgoing,88
"Donna Davies","Caitlin Thompson",Nurse,"2020-06-08 11:29:04",9889,Outgoing,80
"Donna Davies","Adrian Hall",Nurse,"2020-06-09 12:24:03",5984,Incoming,81
"Donna Davies","Emma Smith",Carer,"2020-06-09 04:21:13",1296,Incoming,13
"Donna Davies","Toby Martin",Carer,"2020-06-08 11:27:25",5779,Outgoing,11
"Jasmine Morgan","Paul Patel",Carer,"2020-05-27 01:59:18",332,Outgoing,16
"Jasmine Morgan","Jacob Khan",Nurse,"2020-04-29 01:44:27",261,Outgoing,79
"Jasmine Morgan","Anthony Kelly",Nurse,"2020-04-24 02:30:55",534,Outgoing,97
"Jasmine Morgan","Adrian Hall",Nurse,"2020-05-20 11:39:47",843,Outgoing,8
"Jasmine Morgan","Elliott Clark",Carer,"2020-06-06 05:33:33",624,Incoming,49
"Jasmine Morgan","Rowena Smith",Carer,"2020-06-02 08:02:47",148,Outgoing,1
"Jasmine Morgan","Nathan Bennett",Carer,"2020-04-25 07:56:08",876,Incoming,81
"Jasmine Morgan","Quentin Harris",Carer,"2020-05-18 12:41:50",331,Outgoing,84
"Jasmine Morgan","Bradley Stewart",Carer,"2020-06-07 09:06:41",717,Outgoing,91
"Jasmine Morgan","Carole Adams",Nurse,"2020-04-18 12:19:26",411,Outgoing,19
"Jasmine Morgan","Dylan Owen",Nurse,"2020-05-27 01:59:12",430,Incoming,83
"Jasmine Morgan","Adrian Hall",Nurse,"2020-05-30 10:29:55",951,Outgoing,20
"Jasmine Morgan","Faye Fox",Carer,"2020-04-26 11:17:18",311,Incoming,89
"Jasmine Morgan","Mohammed Roberts",Nurse,"2020-05-22 06:58:20",409,Incoming,43
"Jasmine Morgan","Elliott Clark",Carer,"2020-06-01 02:25:15",435,Outgoing,62
"Jasmine Morgan","Andy Reid",Carer,"2020-05-28 08:16:01",350,Incoming,89
"Jasmine Morgan","Carole Hill",Nurse,"2020-06-13 07:33:52",512,Incoming,40
"Jasmine Morgan","Carole Adams",Nurse,"2020-05-23 07:34:48",696,Outgoing,62
"Jasmine Morgan","Jacob Matthews",Nurse,"2020-04-29 09:19:52",871,Incoming,98
"Jasmine Morgan","Lola Ellis",Nurse,"2020-06-06 03:41:50",672,Incoming,42
"Jasmine Morgan","Jacob Khan",Nurse,"2020-05-20 03:08:12",756,Outgoing,29
"Jasmine Morgan","Yasmine Robertson",Nurse,"2020-06-15 06:14:22",725,Outgoing,77
"Jasmine Morgan","Kelly Walsh",Nurse,"2020-06-12 07:16:41",916,Outgoing,97
"Jasmine Morgan","Dylan Matthews",Nurse,"2020-04-19 10:04:49",478,Outgoing,36
"Jasmine Morgan","Harry Graham",Carer,"2020-05-26 07:45:38",384,Outgoing,89
"Jasmine Morgan","Paul Patel",Carer,"2020-06-09 10:39:34",185,Incoming,44
"Jasmine Morgan","Lilly Murphy",Carer,"2020-06-06 12:50:11",258,Incoming,8
"Jasmine Morgan","Lucas Wright",Carer,"2020-04-28 04:19:33",345,Outgoing,82
"Jasmine Morgan","Andrew Harrison",Carer,"2020-04-17 01:45:52",551,Incoming,51
"Jasmine Morgan","Mohammed Roberts",Nurse,"2020-05-02 05:29:54",943,Outgoing,99
"Jasmine Morgan","Gary Harris",Carer,"2020-05-16 10:06:35",944,Outgoing,37
"Jasmine Morgan","Callum Johnson",Nurse,"2020-05-31 08:18:09",351,Outgoing,74
"Jasmine Morgan","Dylan Matthews",Nurse,"2020-06-04 05:08:01",547,Incoming,97
"Jasmine Morgan","Adrian Hall",Nurse,"2020-05-31 02:31:04",955,Incoming,14
"Jasmine Morgan","Courtney Price",Carer,"2020-04-15 07:54:05",116,Incoming,88
"Jasmine Morgan","Lexi Cox",Nurse,"2020-05-10 05:47:51",172,Outgoing,46
"Jasmine Morgan","Scott Miller",Carer,"2020-06-02 01:50:09",419,Incoming,77
"Jasmine Morgan","Quentin Harris",Carer,"2020-04-25 06:17:57",848,Outgoing,32
"Jasmine Morgan","Jim Williams",Carer,"2020-06-10 12:52:01",799,Outgoing,69
"Jasmine Morgan","Holly Murray",Carer,"2020-04-26 11:05:26",934,Incoming,97
"Jasmine Morgan","Mark Walsh",Nurse,"2020-06-13 01:03:31",941,Incoming,52
"Jasmine Morgan","Quentin Harris",Carer,"2020-04-19 01:01:33",574,Outgoing,46
"Jasmine Morgan","Lucas Wright",Carer,"2020-05-29 01:49:19",785,Incoming,56
"Jasmine Morgan","Faye Fox",Carer,"2020-06-04 09:34:55",361,Incoming,70
"Jasmine Morgan","Abbie Bailey",Carer,"2020-04-24 06:48:57",322,Outgoing,92
"Jasmine Morgan","Anthony Kelly",Nurse,"2020-05-08 11:54:55",373,Outgoing,73
"Jasmine Morgan","Ryan Chapman",Nurse,"2020-05-27 11:09:43",667,Outgoing,37
"Jasmine Morgan","Alexa Watson",Carer,"2020-06-01 05:57:59",463,Outgoing,51
"Jasmine Morgan","Sarah Hall",Nurse,"2020-05-22 03:08:04",974,Outgoing,20
"Jasmine Morgan","Sally Lloyd",Carer,"2020-04-16 12:00:44",553,Incoming,6
"Jasmine Morgan","Kevin Young",Carer,"2020-05-17 07:45:28",181,Outgoing,25
"Jasmine Morgan","Michael Phillips",Carer,"2020-05-07 10:15:51",941,Incoming,45
"Jasmine Morgan","Keith Simpson",Carer,"2020-05-14 10:17:49",347,Incoming,13
"Jasmine Morgan","Ken Bennett",Carer,"2020-06-04 05:01:21",504,Incoming,17
"Jasmine Morgan","Rowena Smith",Carer,"2020-05-07 03:30:54",278,Outgoing,78
"Jasmine Morgan","Callum Johnson",Nurse,"2020-04-20 12:16:51",420,Incoming,97
"Jasmine Morgan","Elliott Clark",Carer,"2020-05-11 10:04:43",705,Incoming,26
"Jasmine Morgan","Lucas Wright",Carer,"2020-04-17 11:11:29",651,Outgoing,96
"Jasmine Morgan","Naomi Brown",Nurse,"2020-06-10 06:39:24",746,Outgoing,22
"Jasmine Morgan","Elizabeth Carter",Nurse,"2020-04-27 09:17:42",594,Incoming,42
"Jasmine Morgan","Chelsea Price",Carer,"2020-06-12 07:51:39",527,Outgoing,38
"Jasmine Morgan","Ken Bennett",Carer,"2020-04-15 08:37:25",417,Incoming,64
"Jasmine Morgan","Mohammed Roberts",Nurse,"2020-05-12 12:19:18",668,Incoming,21
"Jasmine Morgan","Michael Phillips",Carer,"2020-06-06 04:16:21",165,Incoming,31
"Jasmine Morgan","Rob Campbell",Carer,"2020-05-03 05:07:39",473,Incoming,40
"Jasmine Morgan","Andy Reid",Carer,"2020-05-24 11:58:34",988,Outgoing,9
"Jasmine Morgan","Freddie Bell",Carer,"2020-05-28 10:39:56",984,Incoming,57
"Jasmine Morgan","Frank Roberts",Carer,"2020-05-13 08:03:22",825,Outgoing,90
"Jasmine Morgan","Liam Adams",Carer,"2020-04-18 07:04:57",883,Outgoing,36
"Jasmine Morgan","Donna Holmes",Nurse,"2020-04-28 02:13:53",117,Incoming,64
"Jasmine Morgan","Jayden Patel",Carer,"2020-06-12 10:27:07",182,Outgoing,14
"Jasmine Morgan","Jacob Matthews",Nurse,"2020-06-07 09:38:59",614,Incoming,77
"Jasmine Morgan","Lilly Murphy",Carer,"2020-05-02 07:34:48",977,Incoming,49
"Jasmine Morgan","Emma Smith",Carer,"2020-04-27 02:20:29",257,Incoming,97
"Jasmine Morgan","Holly Murray",Carer,"2020-06-09 09:21:56",844,Outgoing,10
"Jasmine Morgan","Dylan Owen",Nurse,"2020-05-07 09:26:45",580,Outgoing,3
"Jasmine Morgan","Charlie Stewart",Carer,"2020-06-04 02:11:09",221,Outgoing,22
"Jasmine Morgan","Naomi Brown",Nurse,"2020-04-25 03:27:46",598,Incoming,70
"Jasmine Morgan","Lilly Murphy",Carer,"2020-05-14 10:01:26",934,Outgoing,41
"Jasmine Morgan","Olivia Shaw",Carer,"2020-06-10 11:44:03",851,Incoming,7
"Jasmine Morgan","Patrick Chapman",Nurse,"2020-06-08 07:22:52",859,Outgoing,68
"Jasmine Morgan","Alexa Watson",Carer,"2020-06-10 05:29:03",663,Outgoing,61
"Jasmine Morgan","Elsie Shaw",Nurse,"2020-05-06 10:25:27",689,Incoming,51
"Jasmine Morgan","Stephanie Miller",Nurse,"2020-05-18 07:35:34",621,Outgoing,60
"Jasmine Morgan","Patrick Chapman",Nurse,"2020-05-31 02:31:56",933,Incoming,0
"Jasmine Morgan","Nathan Bennett",Carer,"2020-05-10 07:10:20",804,Outgoing,64
"Jasmine Morgan","Charlotte Powell",Nurse,"2020-06-11 09:39:17",963,Incoming,77
"Jasmine Morgan","Scott Miller",Carer,"2020-05-29 04:23:43",154,Outgoing,12
"Jasmine Morgan","Charlie Stewart",Carer,"2020-05-29 10:45:48",159,Incoming,25
"Jasmine Morgan","Sally Lloyd",Carer,"2020-05-31 04:21:43",364,Outgoing,7
"Jasmine Morgan","Carole Hill",Nurse,"2020-05-29 08:31:06",305,Outgoing,0
"Jasmine Morgan","Elizabeth Carter",Nurse,"2020-05-21 08:02:46",317,Incoming,53
"Jasmine Morgan","Faye Fox",Carer,"2020-05-07 12:03:53",904,Incoming,14
"Jasmine Morgan","Lucas Wright",Carer,"2020-04-20 09:58:18",879,Incoming,9
"Jasmine Morgan","Alexa Watson",Carer,"2020-06-02 11:47:36",683,Incoming,76
"Jasmine Morgan","Stephanie Miller",Nurse,"2020-05-06 01:05:21",563,Outgoing,49
"Jasmine Morgan","Sally Lloyd",Carer,"2020-05-17 02:22:00",675,Outgoing,99
"Jasmine Morgan","Lilly Murphy",Carer,"2020-04-30 08:11:34",138,Outgoing,97
"Jasmine Morgan","Yasmine Robertson",Nurse,"2020-05-29 01:05:58",669,Incoming,56
"Jasmine Morgan","Michael Miller",Nurse,"2020-04-28 02:50:03",164,Outgoing,85
"Jasmine Morgan","Caitlin Thompson",Nurse,"2020-05-23 05:48:51",687,Incoming,28
"Jasmine Morgan","Jim Williams",Carer,"2020-05-25 12:43:03",777,Incoming,23
"Jasmine Morgan","Charlie Martin",Nurse,"2020-06-07 07:44:20",150,Incoming,55
"Jasmine Morgan","Charles Scott",Carer,"2020-05-03 01:21:09",424,Outgoing,10
"Jasmine Morgan","Julie Mason",Nurse,"2020-04-17 04:08:54",417,Outgoing,13
"Jasmine Morgan","Kelly Walsh",Nurse,"2020-06-15 04:52:13",222,Outgoing,78
"Jasmine Morgan","Kevin Young",Carer,"2020-05-26 01:35:31",743,Outgoing,6
"Jasmine Morgan","Harry Graham",Carer,"2020-05-13 05:50:22",966,Outgoing,95
"Jasmine Morgan","Isabella Mitchell",Carer,"2020-05-16 01:03:03",735,Incoming,42
"Jasmine Morgan","Lexi Cox",Nurse,"2020-05-02 05:02:27",179,Incoming,51
"Jasmine Morgan","Emma Smith",Carer,"2020-05-22 09:27:42",506,Incoming,46
"Jasmine Morgan","Naomi Richardson",Carer,"2020-06-04 05:09:19",148,Outgoing,51
"Jasmine Morgan","Rachel Lloyd",Carer,"2020-04-29 08:32:32",434,Incoming,81
"Jasmine Morgan","Anthony Kelly",Nurse,"2020-05-02 08:29:23",708,Incoming,33
"Jasmine Morgan","Joanne Walsh",Nurse,"2020-06-05 01:23:50",896,Outgoing,98
"Jasmine Morgan","Emma Smith",Carer,"2020-05-08 11:44:37",530,Outgoing,16
"Jasmine Morgan","Megan Knight",Nurse,"2020-05-27 02:13:12",563,Outgoing,93
"Jasmine Morgan","Suzanne Campbell",Carer,"2020-05-31 07:18:02",661,Incoming,6
"Jasmine Morgan","Jacob Matthews",Nurse,"2020-05-07 02:24:09",729,Incoming,9
"Jasmine Morgan","Abbie Bailey",Carer,"2020-05-27 05:22:39",207,Incoming,36
"Jasmine Morgan","Elliott Clark",Carer,"2020-06-02 03:23:39",495,Incoming,58
"Jasmine Morgan","Quentin Harris",Carer,"2020-06-04 07:27:50",712,Outgoing,0
"Jasmine Morgan","Emma Robinson",Carer,"2020-06-08 03:06:17",414,Incoming,3
"Jasmine Morgan","Harry Graham",Carer,"2020-05-27 04:24:16",797,Incoming,50
"Jasmine Morgan","Candice Powell",Nurse,"2020-06-01 02:05:07",464,Incoming,11
"Jasmine Morgan","Elliott Clark",Carer,"2020-04-19 04:12:24",591,Incoming,44
"Jasmine Morgan","Lola Ellis",Nurse,"2020-05-19 10:05:03",811,Outgoing,82
"Jasmine Morgan","Elliott Saunders",Carer,"2020-05-31 10:26:01",967,Incoming,82
"Jasmine Morgan","Patrick Chapman",Nurse,"2020-05-23 06:58:33",291,Outgoing,23
"Jasmine Morgan","Dylan Matthews",Nurse,"2020-05-19 09:54:18",234,Outgoing,15
"Jasmine Morgan","Charlie Martin",Nurse,"2020-05-05 06:31:21",876,Incoming,5
"Jasmine Morgan","Megan Knight",Nurse,"2020-04-28 07:25:40",510,Incoming,27
"Jasmine Morgan","Charlie Stewart",Carer,"2020-04-17 02:08:29",413,Incoming,47
"Jasmine Morgan","Andrew Gray",Nurse,"2020-05-22 06:50:30",705,Outgoing,49
"Jasmine Morgan","Elliott Saunders",Carer,"2020-05-26 11:22:44",678,Incoming,79
"Jasmine Morgan","Dylan Owen",Nurse,"2020-04-29 07:05:02",974,Incoming,52
"Jasmine Morgan","Joanne Walsh",Nurse,"2020-05-20 12:01:38",151,Incoming,88
"Jasmine Morgan","Karlie Harrison",Carer,"2020-05-22 03:58:01",732,Incoming,62
"Jasmine Morgan","Dylan Owen",Nurse,"2020-06-13 02:36:20",163,Incoming,21
"Jasmine Morgan","Brandon Evans",Carer,"2020-05-20 02:09:47",373,Outgoing,66
"Jasmine Morgan","Anthony Adams",Nurse,"2020-05-12 07:52:11",719,Outgoing,74
"Jasmine Morgan","Abbie Bailey",Carer,"2020-05-18 05:49:58",765,Incoming,3
"Jasmine Morgan","Charles Scott",Carer,"2020-06-14 11:37:14",881,Incoming,100
"Jasmine Morgan","Donna Holmes",Nurse,"2020-05-23 04:15:24",698,Outgoing,66
"Jasmine Morgan","Ian Ward",Nurse,"2020-05-18 12:39:04",566,Incoming,86
"Jasmine Morgan","Owen Green",Nurse,"2020-06-07 11:01:22",395,Outgoing,42
"Jasmine Morgan","Andrew Davis",Nurse,"2020-05-14 08:25:00",596,Incoming,1
"Jasmine Morgan","Jim Williams",Carer,"2020-05-21 05:02:11",846,Outgoing,33
"Jasmine Morgan","Emma Smith",Carer,"2020-06-10 01:02:41",765,Outgoing,51
"Jasmine Morgan","Elizabeth Carter",Nurse,"2020-05-23 09:55:36",388,Incoming,73
"Jasmine Morgan","Phoebe Saunders",Carer,"2020-06-14 09:26:44",859,Outgoing,10
"Jasmine Morgan","Ryan Chapman",Nurse,"2020-05-28 12:36:31",448,Incoming,32
"Jasmine Morgan","Charlie Martin",Nurse,"2020-04-16 07:41:53",954,Outgoing,1
"Jasmine Morgan","Christian Gray",Carer,"2020-06-08 05:56:41",320,Incoming,15
"Jasmine Morgan","Dylan Owen",Nurse,"2020-05-24 01:07:34",170,Outgoing,7
"Jasmine Morgan","Charlie Martin",Nurse,"2020-05-10 01:58:16",639,Outgoing,64
"Jasmine Morgan","Keith Simpson",Carer,"2020-05-05 11:02:19",255,Incoming,53
"Jasmine Morgan","Abbie Bailey",Carer,"2020-06-02 10:59:42",925,Outgoing,11
"Jasmine Morgan","Lucas Wright",Carer,"2020-05-21 08:50:44",824,Outgoing,33
"Jasmine Morgan","Candice Powell",Nurse,"2020-06-08 02:41:05",855,Outgoing,59
"Jasmine Morgan","Jacob Khan",Nurse,"2020-06-01 04:00:08",354,Incoming,96
"Jasmine Morgan","Owen Green",Nurse,"2020-04-24 01:21:15",348,Outgoing,70
"Jasmine Morgan","Stephanie Jones",Carer,"2020-05-31 06:54:37",1000,Outgoing,6
"Jasmine Morgan","Jim Williams",Carer,"2020-05-26 09:58:14",432,Outgoing,71
"Jasmine Morgan","Scott Collins",Carer,"2020-05-11 01:21:43",570,Outgoing,70
"Jasmine Morgan","Rob Campbell",Carer,"2020-06-14 03:56:53",677,Incoming,23
"Jasmine Morgan","Keith Simpson",Carer,"2020-05-09 06:14:34",257,Incoming,30
"Jasmine Morgan","Chelsea Price",Carer,"2020-05-30 05:08:34",170,Incoming,35
"Jasmine Morgan","Mohammed Roberts",Nurse,"2020-05-26 02:11:15",780,Outgoing,31
"Jasmine Morgan","Mohammed Roberts",Nurse,"2020-05-12 01:38:03",204,Outgoing,63
"Jasmine Morgan","Sally Lloyd",Carer,"2020-05-30 08:10:24",287,Outgoing,18
"Jasmine Morgan","Sophia Wilson",Nurse,"2020-05-06 04:23:13",865,Incoming,4
"Jasmine Morgan","Joanne Walsh",Nurse,"2020-05-31 11:16:13",759,Outgoing,64
"Jasmine Morgan","Elsie Shaw",Nurse,"2020-05-01 11:18:47",770,Outgoing,57
"Jasmine Morgan","Courtney Price",Carer,"2020-05-26 08:51:35",221,Outgoing,63
"Jasmine Morgan","Scott Collins",Carer,"2020-04-29 11:52:17",163,Outgoing,14
"Jasmine Morgan","Lexi Jones",Nurse,"2020-05-17 10:38:51",583,Outgoing,38
"Jasmine Morgan","Lola Ellis",Nurse,"2020-05-22 10:41:27",769,Outgoing,16
"Jasmine Morgan","Quentin Harris",Carer,"2020-04-27 05:08:57",781,Outgoing,10
"Jasmine Morgan","Sarah Hall",Nurse,"2020-05-18 09:10:16",924,Outgoing,63
"Jasmine Morgan","Naomi Richardson",Carer,"2020-04-22 07:56:24",520,Outgoing,54
"Jasmine Morgan","Kelly Walsh",Nurse,"2020-05-07 02:54:48",151,Outgoing,61
"Jasmine Morgan","Liam Adams",Carer,"2020-05-13 10:48:48",329,Outgoing,64
"Jasmine Morgan","Vicky Ellis",Nurse,"2020-06-14 11:39:03",984,Outgoing,96
"Jasmine Morgan","Elliott Saunders",Carer,"2020-05-06 03:33:24",148,Incoming,93
"Jasmine Morgan","Adrian Hall",Nurse,"2020-05-14 05:12:47",289,Incoming,69
"Jasmine Morgan","Naomi Richardson",Carer,"2020-05-05 05:54:00",118,Incoming,6
"Jasmine Morgan","Megan Knight",Nurse,"2020-05-25 02:33:50",870,Incoming,17
"Jasmine Morgan","Caitlin Ross",Carer,"2020-05-04 07:48:55",183,Incoming,74
"Jasmine Morgan","Andrew Harrison",Carer,"2020-05-04 01:49:59",888,Incoming,74
"Jasmine Morgan","Scott Collins",Carer,"2020-05-28 09:00:39",522,Outgoing,84
"Jasmine Morgan","Nathan Bennett",Carer,"2020-05-20 09:34:55",243,Incoming,67
"Jasmine Morgan","Andrew Davis",Nurse,"2020-05-24 09:33:10",757,Outgoing,87
"Jasmine Morgan","Karlie Rogers",Nurse,"2020-06-11 06:19:05",463,Outgoing,15
"Jasmine Morgan","Rachel Roberts",Carer,"2020-05-14 10:40:39",740,Incoming,24
"Jasmine Morgan","Brandon Evans",Carer,"2020-06-15 11:47:06",464,Outgoing,14
"Jasmine Morgan","Callum Johnson",Nurse,"2020-04-26 12:40:15",422,Outgoing,47
"Jasmine Morgan","Mark Walsh",Nurse,"2020-05-14 07:47:39",583,Incoming,3
"Jasmine Morgan","Chelsea Price",Carer,"2020-04-21 10:21:01",980,Outgoing,16
"Jasmine Morgan","Quentin Harris",Carer,"2020-05-13 05:12:27",328,Outgoing,76
"Jasmine Morgan","Charlotte Powell",Nurse,"2020-04-20 08:41:04",666,Outgoing,54
"Jasmine Morgan","Anthony Adams",Nurse,"2020-04-30 10:48:01",512,Incoming,53
"Jasmine Morgan","Sophia Wilson",Nurse,"2020-06-15 04:41:11",743,Incoming,48
"Jasmine Morgan","Christian Gray",Carer,"2020-05-05 01:59:30",449,Incoming,44
"Jasmine Morgan","Freddie Bell",Carer,"2020-05-19 06:14:18",247,Outgoing,44
"Jasmine Morgan","Karlie Rogers",Nurse,"2020-05-04 07:35:20",393,Incoming,0
"Jasmine Morgan","Martin Wilkinson",Nurse,"2020-06-10 01:10:35",900,Incoming,25
"Jasmine Morgan","Rachel Roberts",Carer,"2020-05-26 08:47:11",476,Incoming,19
"Jasmine Morgan","Michael Walker",Carer,"2020-04-15 12:00:06",934,Incoming,43
"Jasmine Morgan","Lexi Cox",Nurse,"2020-04-23 08:48:35",631,Incoming,18
"Jasmine Morgan","Michael Miller",Nurse,"2020-04-17 06:35:56",842,Incoming,69
"Jasmine Morgan","Andrew Harrison",Carer,"2020-04-25 06:38:46",666,Outgoing,51
"Jasmine Morgan","Naomi Richardson",Carer,"2020-06-11 09:32:16",560,Outgoing,20
"Jasmine Morgan","Kelly Walsh",Nurse,"2020-04-16 04:51:32",845,Incoming,35
"Jasmine Morgan","Michael Phillips",Carer,"2020-06-08 05:33:58",770,Incoming,50
"Jasmine Morgan","Anthony Kelly",Nurse,"2020-05-05 07:19:04",340,Outgoing,36
"Jasmine Morgan","Phoebe Saunders",Carer,"2020-06-09 02:29:33",693,Incoming,90
"Jasmine Morgan","Karlie Harrison",Carer,"2020-05-25 12:57:37",829,Outgoing,45
"Jasmine Morgan","Nathan Bennett",Carer,"2020-06-08 05:44:29",333,Incoming,10
"Jasmine Morgan","Donna Holmes",Nurse,"2020-06-06 06:59:09",452,Outgoing,39
"Jasmine Morgan","Olivia Shaw",Carer,"2020-05-23 12:18:26",328,Outgoing,23
"Jasmine Morgan","Abbie Bailey",Carer,"2020-06-08 03:30:55",791,Incoming,75
"Jasmine Morgan","Vicky Ellis",Nurse,"2020-05-29 09:28:07",368,Incoming,17
"Jasmine Morgan","Yasmine Robertson",Nurse,"2020-05-17 01:14:04",569,Incoming,5
"Jasmine Morgan","Callum Johnson",Nurse,"2020-05-28 10:23:54",494,Incoming,4
"Jasmine Morgan","Candice Powell",Nurse,"2020-04-30 08:51:23",905,Incoming,97
"Jasmine Morgan","Lilly Murphy",Carer,"2020-06-06 01:15:06",707,Outgoing,39
"Jasmine Morgan","Faye Fox",Carer,"2020-05-21 01:50:03",546,Outgoing,56
"Jasmine Morgan","Christian Gray",Carer,"2020-05-03 03:01:00",362,Outgoing,68
"Jasmine Morgan","Jessica Hunt",Carer,"2020-04-23 04:17:34",472,Outgoing,33
"Jasmine Morgan","Martin Wilkinson",Nurse,"2020-05-23 08:01:25",414,Outgoing,41
"Jasmine Morgan","Jacob Matthews",Nurse,"2020-04-29 08:32:11",518,Outgoing,2
"Jasmine Morgan","Ken Bennett",Carer,"2020-05-21 10:50:19",268,Incoming,63
"Jasmine Morgan","Caitlin Ross",Carer,"2020-05-30 11:19:13",605,Incoming,100
"Jasmine Morgan","Scott Collins",Carer,"2020-06-07 08:03:57",340,Outgoing,53
